day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
15,62,56,51,52,49,45,88,-,55,12,-,0,29.89,-,29.65,-,0.00,-,201610
16,62,56,50,55,52,48,94,-,68,16,-,4,29.98,-,29.83,-,0.00,-,201610
17,64,58,53,54,50,46,88,-,55,16,-,4,30.15,-,29.98,-,0.00,-,201610
18,57,54,50,48,43,36,88,-,47,22,-,8,30.15,-,30.04,-,0.00,-,201610
19,57,54,50,45,44,41,76,-,55,16,-,7,30.15,-,30.12,-,0.00,-,201610
20,57,54,50,48,46,45,88,-,63,14,-,6,30.15,-,30.12,-,0.00,-,201610
21,57,54,48,46,46,45,87,-,63,10,-,4,30.15,-,30.06,-,0.00,-,201610
22,57,52,46,46,44,41,93,-,55,10,-,2,30.06,-,29.95,-,0.00,-,201610
23,55,50,44,45,44,43,93,-,63,17,-,0,29.95,-,29.83,-,0.00,-,201610
24,57,54,50,46,45,43,82,-,63,10,-,4,30.06,-,29.83,-,0.00,-,201610
25,57,54,50,50,47,45,94,-,67,6,-,0,30.3,-,30.06,-,0.00,-,201610
26,62,56,50,52,50,48,94,-,59,14,-,0,30.42,-,30.3,-,0.00,-,201610
27,60,55,50,50,49,46,94,-,59,16,-,7,30.51,-,30.42,-,0.00,-,201610
28,62,58,53,54,50,48,88,-,68,15,-,0,30.57,-,30.45,-,0.00,-,201610
29,60,56,53,54,53,50,94,-,72,5,-,0,30.6,-,30.51,-,0.00,-,201610
30,55,52,48,52,50,48,100,-,88,8,-,0,30.48,-,30.39,-,0.00,-,201610
31,62,56,50,54,52,50,100,-,68,7,-,0,30.36,-,30.27,-,0.00,-,201610
1,55,50,46,50,47,39,100,-,67,12,-,0,30.27,-,30.21,-,0.00,-,201611
2,51,46,42,39,37,34,87,-,50,10,-,0,30.27,-,30.21,-,0.00,-,201611
3,53,46,39,41,37,34,87,-,50,12,-,4,30.24,-,30.01,-,0.00,-,201611
4,53,48,44,46,43,41,93,-,71,9,-,0,29.98,-,29.68,-,0.00,-,201611
5,50,46,41,41,37,32,93,-,58,15,-,6,29.74,-,29.65,-,0.00,-,201611
6,46,42,37,39,34,30,93,-,61,16,-,9,29.74,-,29.65,-,0.00,-,201611
7,48,44,39,39,37,34,87,-,66,15,-,4,29.95,-,29.71,-,0.00,-,201611
8,44,40,37,37,33,30,87,-,57,10,-,4,29.92,-,29.56,-,0.00,-,201611
9,48,44,41,45,41,37,93,-,71,20,-,4,29.71,-,29.39,-,0.00,-,201611
10,51,46,42,43,40,39,93,-,66,15,-,6,29.92,-,29.71,-,0.00,-,201611
11,51,46,41,39,37,34,87,-,50,10,-,0,30.21,-,29.92,-,0.00,-,201611
12,51,48,44,50,44,39,100,-,71,12,-,0,30.15,-,29.98,-,0.00,-,201611
13,51,48,44,46,43,41,93,-,71,12,-,0,30.45,-,30.12,-,0.00,-,201611
14,55,50,44,52,47,41,88,-,76,14,-,4,30.45,-,30.3,-,0.00,-,201611
15,60,58,55,55,54,52,94,-,77,14,-,7,30.3,-,30.15,-,0.00,-,201611
16,57,54,50,54,49,45,88,-,67,21,-,8,30.12,-,29.83,-,0.00,-,201611
17,57,52,46,45,41,37,82,-,59,31,-,8,29.83,-,29.27,-,0.00,-,201611
18,46,44,41,37,35,32,81,-,61,22,-,6,29.5,-,29.3,-,0.00,-,201611
19,46,42,39,43,36,34,93,-,62,15,-,6,29.62,-,29.24,-,0.00,-,201611
20,50,46,42,48,42,37,100,-,76,21,-,2,29.42,-,28.65,-,0.00,-,201611
21,57,50,42,52,46,41,100,-,67,18,-,4,29.36,-,29.12,-,0.00,-,201611
22,53,50,46,46,43,41,87,-,62,21,-,0,29.89,-,29.21,-,0.00,-,201611
23,51,48,44,46,44,41,93,-,71,14,-,0,30.15,-,29.89,-,0.00,-,201611
24,51,48,46,46,43,39,87,-,71,20,-,10,30.24,-,30.15,-,0.00,-,201611
25,53,48,42,39,37,30,87,-,41,17,-,5,30.21,-,30.15,-,0.00,-,201611
26,48,42,37,41,39,36,93,-,71,12,-,0,30.18,-,30.12,-,0.00,-,201611
27,48,44,41,43,39,34,93,-,62,13,-,0,30.33,-,30.18,-,0.00,-,201611
28,48,42,35,37,33,27,87,-,46,20,-,2,30.51,-,30.3,-,0.00,-,201611
29,44,38,33,34,30,27,87,-,49,10,-,0,30.57,-,30.51,-,0.00,-,201611
30,44,37,30,32,29,25,93,-,60,10,-,0,30.6,-,30.51,-,0.00,-,201611
1,46,40,33,39,32,21,87,-,56,10,-,5,30.51,-,30.36,-,0.00,-,201612
2,46,44,41,43,40,37,93,-,81,7,-,1,30.36,-,30.3,-,0.00,-,201612
3,48,44,41,41,36,32,93,-,57,21,-,0,30.3,-,30.27,-,0.00,-,201612
4,46,40,35,36,34,30,93,-,57,20,-,1,30.27,-,30.21,-,0.00,-,201612
5,44,38,32,39,36,32,100,-,81,8,-,0,30.3,-,30.21,-,0.00,-,201612
6,51,44,37,48,43,37,100,-,87,8,-,0,30.36,-,30.3,-,0.00,-,201612
7,57,52,48,50,49,46,100,-,72,12,-,0,30.33,-,30.27,-,0.00,-,201612
8,57,54,51,54,50,46,94,-,77,17,-,5,30.33,-,30.24,-,0.00,-,201612
9,59,55,51,54,51,48,94,-,77,14,-,5,30.33,-,30.21,-,0.00,-,201612
10,57,52,48,54,51,43,94,-,82,18,-,6,30.18,-,30.01,-,0.00,-,201612
11,51,46,42,45,43,41,93,-,71,13,-,6,30.27,-,30.15,-,0.00,-,201612
12,53,46,39,50,44,39,100,-,82,12,-,1,30.27,-,30.12,-,0.00,-,201612
13,57,52,46,54,50,46,100,-,82,10,-,1,30.15,-,30.09,-,0.00,-,201612
14,57,50,44,50,46,41,100,-,67,12,-,2,30.15,-,30.09,-,0.00,-,201612
15,51,48,44,48,45,43,93,-,82,10,-,5,30.15,-,30.06,-,0.00,-,201612
16,51,50,48,46,46,45,93,-,82,8,-,1,30.48,-,30.09,-,0.00,-,201612
17,48,45,42,46,44,41,100,-,87,9,-,0,30.71,-,30.48,-,0.00,-,201612
18,48,46,44,46,44,41,100,-,82,7,-,0,30.69,-,30.45,-,0.00,-,201612
19,46,44,42,43,42,39,93,-,81,9,-,1,30.45,-,30.21,-,0.00,-,201612
20,44,42,41,41,37,36,87,-,71,10,-,2,30.21,-,30.06,-,0.00,-,201612
21,53,48,42,50,46,36,94,-,72,17,-,4,30.21,-,30.04,-,0.00,-,201612
22,51,46,41,46,41,36,100,-,54,14,-,4,30.45,-,30.21,-,0.00,-,201612
23,53,48,44,50,45,43,94,-,72,22,-,5,30.45,-,30.09,-,0.00,-,201612
24,51,48,44,45,41,37,87,-,66,22,-,10,30.33,-,30.24,-,0.00,-,201612
25,57,54,51,52,48,45,88,-,76,23,-,12,30.24,-,30.18,-,0.00,-,201612
26,55,48,41,50,38,32,93,-,54,22,-,7,30.71,-,30.15,-,0.00,-,201612
27,44,40,35,37,34,32,93,-,70,9,-,0,30.86,-,30.71,-,0.00,-,201612
28,41,36,32,41,35,32,100,-,93,8,-,0,30.86,-,30.71,-,0.00,-,201612
29,48,40,33,41,36,32,100,-,71,7,-,1,30.71,-,30.6,-,0.00,-,201612
30,41,36,32,39,38,32,100,-,93,8,-,0,30.63,-,30.57,-,0.00,-,201612
31,48,44,41,45,43,41,100,-,82,14,-,4,30.54,-,30.24,-,0.00,-,201612
1,50,46,41,46,41,37,93,-,81,17,-,5,30.21,-,29.95,-,0.00,-,201701
2,42,38,33,37,34,30,93,-,70,10,-,2,30.42,-,30.21,-,0.00,-,201701
3,42,37,32,36,33,30,93,-,70,17,-,6,30.42,-,30.21,-,0.00,-,201701
4,46,42,37,41,35,30,87,-,61,16,-,5,30.42,-,30.18,-,0.00,-,201701
5,42,38,33,36,31,28,100,-,70,8,-,0,30.63,-,30.42,-,0.00,-,201701
6,46,39,32,43,36,30,100,-,66,13,-,1,30.63,-,30.48,-,0.00,-,201701
7,51,48,44,48,47,43,100,-,88,13,-,0,30.48,-,30.42,-,0.00,-,201701
8,51,50,48,48,47,46,100,-,82,9,-,0,30.51,-,30.39,-,0.00,-,201701
9,51,46,41,48,44,37,94,-,76,18,-,5,30.39,-,29.83,-,0.00,-,201701
10,48,44,41,45,40,37,93,-,71,15,-,7,29.92,-,29.8,-,0.00,-,201701
11,53,48,44,48,39,30,94,-,50,24,-,9,29.98,-,29.74,-,0.00,-,201701
12,46,40,33,41,36,30,100,-,66,20,-,1,29.95,-,29.33,-,0.00,-,201701
13,42,38,35,34,31,28,87,-,57,28,-,12,30.04,-,29.53,-,0.00,-,201701
14,41,38,35,36,33,28,87,-,70,21,-,6,30.21,-,30.04,-,0.00,-,201701
15,48,42,37,46,41,34,100,-,81,12,-,2,30.24,-,30.09,-,0.00,-,201701
16,42,40,39,43,38,36,100,-,76,10,-,1,30.48,-,30.24,-,0.00,-,201701
17,41,37,32,37,32,25,93,-,53,8,-,1,30.66,-,30.48,-,0.00,-,201701
18,41,36,30,32,29,25,100,-,53,7,-,1,30.69,-,30.66,-,0.00,-,201701
19,44,38,32,34,31,28,93,-,61,13,-,0,30.66,-,30.6,-,0.00,-,201701
20,44,37,30,34,30,27,93,-,49,16,-,0,30.6,-,30.45,-,0.00,-,201701
21,41,36,30,32,27,21,93,-,49,15,-,0,30.45,-,30.3,-,0.00,-,201701
22,42,34,26,36,30,27,100,-,70,6,-,1,30.39,-,30.3,-,0.00,-,201701
23,41,34,26,37,33,25,100,-,81,7,-,0,30.39,-,30.33,-,0.00,-,201701
24,50,42,35,39,37,34,93,-,66,9,-,0,30.39,-,30.33,-,0.00,-,201701
25,39,36,32,37,34,30,100,-,93,13,-,2,30.39,-,30.27,-,0.00,-,201701
26,32,31,30,28,27,25,93,-,75,13,-,7,30.27,-,29.98,-,0.00,-,201701
27,44,37,30,39,35,28,93,-,76,14,-,4,29.98,-,29.83,-,0.00,-,201701
28,50,46,42,45,39,37,87,-,62,21,-,4,29.95,-,29.74,-,0.00,-,201701
29,50,44,39,50,42,37,100,-,76,16,-,4,29.98,-,29.71,-,0.00,-,201701
30,51,46,42,50,43,41,100,-,81,16,-,1,29.95,-,29.71,-,0.00,-,201701
31,46,44,41,46,42,39,100,-,87,16,-,4,29.95,-,29.86,-,0.00,-,201701
1,53,50,46,50,49,46,100,-,82,16,-,5,29.86,-,29.62,-,0.00,-,201702
2,53,52,50,48,47,45,94,-,76,17,-,8,29.59,-,29.36,-,0.00,-,201702
3,51,46,42,45,42,37,87,-,67,26,-,8,29.47,-,29.24,-,0.00,-,201702
4,50,44,39,41,39,37,100,-,66,8,-,0,29.53,-,29.39,-,0.00,-,201702
5,44,40,37,41,39,37,100,-,81,10,-,4,29.98,-,29.47,-,0.00,-,201702
6,48,42,37,39,37,36,93,-,62,12,-,1,30.12,-,29.92,-,0.00,-,201702
7,51,46,41,45,41,37,100,-,58,13,-,1,30.12,-,29.86,-,0.00,-,201702
8,42,40,37,41,36,32,100,-,75,12,-,2,30.42,-,30.12,-,0.00,-,201702
9,37,36,35,36,33,32,100,-,81,13,-,6,30.42,-,30.24,-,0.00,-,201702
10,37,36,35,36,33,30,100,-,75,13,-,6,30.24,-,30.21,-,0.00,-,201702
11,37,35,33,36,33,30,93,-,81,12,-,6,30.21,-,30.15,-,0.00,-,201702
12,42,38,35,39,36,32,93,-,81,20,-,8,30.24,-,30.15,-,0.00,-,201702
13,48,44,41,39,38,36,93,-,66,24,-,13,30.24,-,30.15,-,0.00,-,201702
14,51,45,39,45,39,34,87,-,67,17,-,4,30.33,-,30.15,-,0.00,-,201702
15,53,48,44,48,46,45,100,-,82,13,-,2,30.39,-,30.33,-,0.00,-,201702
16,53,48,44,45,43,39,93,-,62,15,-,5,30.42,-,30.36,-,0.00,-,201702
17,55,50,44,45,43,41,93,-,58,13,-,2,30.36,-,30.3,-,0.00,-,201702
18,55,50,44,45,42,39,93,-,62,10,-,5,30.33,-,30.21,-,0.00,-,201702
19,53,48,42,48,43,39,94,-,67,13,-,7,30.24,-,30.15,-,0.00,-,201702
20,64,57,50,54,50,48,94,-,64,20,-,8,30.15,-,30.01,-,0.00,-,201702
21,57,54,51,50,49,46,94,-,72,21,-,7,30.04,-,29.86,-,0.00,-,201702
22,57,54,51,52,49,46,94,-,72,25,-,13,29.83,-,29.68,-,0.00,-,201702
23,53,48,42,48,40,32,88,-,47,40,-,17,29.77,-,29.27,-,0.00,-,201702
24,50,46,41,36,32,30,76,-,47,17,-,6,30.09,-,29.77,-,0.00,-,201702
25,51,48,44,45,42,32,87,-,61,21,-,8,30.06,-,29.8,-,0.00,-,201702
26,55,52,50,48,46,43,94,-,67,23,-,10,29.8,-,29.53,-,0.00,-,201702
27,50,46,41,48,41,34,94,-,66,23,-,9,29.53,-,29.03,-,0.00,-,201702
28,48,42,37,39,35,30,87,-,53,21,-,6,29.36,-,29.06,-,0.00,-,201702
1,50,46,41,41,37,34,93,-,62,25,-,4,29.53,-,29.36,-,0.00,-,201703
2,53,47,41,37,31,23,81,-,35,28,-,7,29.89,-,29.5,-,0.00,-,201703
3,51,46,42,43,40,37,87,-,71,13,-,4,29.86,-,29.24,-,0.00,-,201703
4,51,46,42,43,39,36,87,-,54,15,-,2,29.3,-,29.18,-,0.00,-,201703
5,53,47,41,43,38,34,87,-,58,24,-,7,29.42,-,29.15,-,0.00,-,201703
6,51,44,37,41,36,30,87,-,50,15,-,6,29.86,-,29.44,-,0.00,-,201703
7,51,44,37,37,35,34,87,-,54,12,-,5,30.04,-,29.89,-,0.00,-,201703
8,57,50,44,50,45,39,93,-,67,16,-,6,30.01,-,29.77,-,0.00,-,201703
9,60,51,42,48,42,36,94,-,42,17,-,2,30.33,-,29.98,-,0.00,-,201703
10,57,48,39,46,43,37,93,-,67,12,-,2,30.33,-,30.18,-,0.00,-,201703
11,57,50,42,48,44,39,93,-,67,10,-,0,30.18,-,29.98,-,0.00,-,201703
12,57,50,42,50,45,41,93,-,63,10,-,0,30.15,-,29.89,-,0.00,-,201703
13,57,50,42,45,38,32,82,-,38,13,-,2,30.45,-,30.15,-,0.00,-,201703
14,59,52,44,48,45,41,93,-,63,15,-,2,30.48,-,30.42,-,0.00,-,201703
15,62,52,41,48,44,39,93,-,52,9,-,0,30.54,-,30.39,-,0.00,-,201703
16,62,52,42,48,44,41,93,-,55,16,-,0,30.36,-,30.04,-,0.00,-,201703
17,51,46,41,41,36,32,81,-,50,25,-,5,30.09,-,29.74,-,0.00,-,201703
18,59,55,51,50,48,45,88,-,67,25,-,12,29.86,-,29.71,-,0.00,-,201703
19,60,56,51,48,45,43,82,-,52,29,-,12,29.83,-,29.71,-,0.00,-,201703
20,57,50,44,50,45,37,88,-,67,30,-,7,29.74,-,29.56,-,0.00,-,201703
21,51,46,41,37,30,23,81,-,33,21,-,9,29.83,-,29.68,-,0.00,-,201703
22,48,44,41,43,38,34,93,-,62,23,-,0,29.86,-,29.71,-,0.00,-,201703
23,50,47,44,43,41,37,87,-,66,20,-,5,30.18,-,29.86,-,0.00,-,201703
24,50,46,42,43,40,36,87,-,71,18,-,8,30.48,-,30.21,-,0.00,-,201703
25,53,46,39,43,31,19,93,-,28,20,-,5,30.48,-,30.3,-,0.00,-,201703
26,55,48,41,46,41,34,93,-,67,20,-,4,30.27,-,30.21,-,0.00,-,201703
27,51,46,41,46,42,39,93,-,71,15,-,4,30.24,-,30.12,-,0.00,-,201703
28,62,52,41,48,44,39,94,-,52,21,-,2,30.15,-,30.09,-,0.00,-,201703
29,59,55,51,50,48,46,88,-,67,18,-,7,30.21,-,30.12,-,0.00,-,201703
30,68,59,50,48,46,43,82,-,46,16,-,6,30.18,-,29.92,-,0.00,-,201703
31,60,55,50,48,44,39,76,-,51,21,-,5,29.86,-,29.8,-,0.00,-,201703
1,60,56,51,45,44,41,76,-,51,15,-,6,29.95,-,29.74,-,0.00,-,201704
2,60,54,48,45,43,39,82,-,45,9,-,0,30.3,-,29.98,-,0.00,-,201704
3,64,54,44,46,44,39,100,-,42,14,-,1,30.33,-,30.21,-,0.00,-,201704
4,59,54,50,50,48,43,94,-,67,13,-,4,30.42,-,30.21,-,0.00,-,201704
5,57,50,44,45,40,37,87,-,51,13,-,5,30.48,-,30.39,-,0.00,-,201704
6,64,54,44,45,41,37,81,-,40,8,-,0,30.48,-,30.36,-,0.00,-,201704
7,62,54,46,45,42,39,76,-,48,9,-,1,30.39,-,30.27,-,0.00,-,201704
8,69,56,42,46,44,41,93,-,37,9,-,1,30.27,-,30.15,-,0.00,-,201704
9,77,62,48,50,46,41,87,-,28,20,-,4,30.18,-,30.04,-,0.00,-,201704
10,57,54,50,45,38,34,76,-,44,15,-,6,30.36,-,30.15,-,0.00,-,201704
11,60,53,46,41,38,37,71,-,42,17,-,6,30.39,-,30.21,-,0.00,-,201704
12,62,54,46,45,42,39,81,-,45,18,-,8,30.21,-,30.01,-,0.00,-,201704
13,57,52,48,41,37,34,71,-,41,15,-,6,30.09,-,30.04,-,0.00,-,201704
14,59,54,50,46,40,34,77,-,48,17,-,6,30.06,-,29.98,-,0.00,-,201704
15,59,55,51,48,38,32,82,-,36,21,-,9,30.15,-,29.98,-,0.00,-,201704
16,59,54,48,46,39,36,77,-,44,17,-,6,30.21,-,30.09,-,0.00,-,201704
17,53,50,46,46,39,34,82,-,47,15,-,5,30.3,-,30.09,-,0.00,-,201704
18,53,48,42,39,34,28,76,-,38,17,-,1,30.57,-,30.3,-,0.00,-,201704
19,55,47,39,37,32,28,81,-,36,15,-,2,30.66,-,30.57,-,0.00,-,201704
20,60,51,42,48,39,32,77,-,48,14,-,4,30.66,-,30.51,-,0.00,-,201704
21,59,55,51,48,44,41,88,-,51,15,-,5,30.51,-,30.39,-,0.00,-,201704
22,59,54,48,46,43,36,93,-,42,23,-,4,30.42,-,30.3,-,0.00,-,201704
23,59,54,48,45,39,34,82,-,42,14,-,4,30.39,-,30.18,-,0.00,-,201704
24,57,52,44,46,41,25,87,-,43,18,-,7,30.15,-,29.86,-,0.00,-,201704
25,51,45,39,34,28,21,76,-,32,18,-,7,29.98,-,29.89,-,0.00,-,201704
26,48,44,39,39,35,32,87,-,57,16,-,2,30.12,-,30.01,-,0.00,-,201704
27,51,44,37,43,36,28,87,-,43,15,-,2,30.15,-,30.01,-,0.00,-,201704
28,57,52,48,43,40,36,82,-,44,12,-,2,30.04,-,30.01,-,0.00,-,201704
29,60,53,46,43,39,36,82,-,39,16,-,4,30.04,-,29.83,-,0.00,-,201704
30,62,56,50,48,41,36,82,-,37,23,-,8,29.83,-,29.47,-,0.00,-,201704
1,55,52,50,50,46,43,94,-,63,17,-,5,29.95,-,29.5,-,0.00,-,201705
2,62,54,46,48,45,41,93,-,48,13,-,2,30.18,-,29.95,-,0.00,-,201705
3,51,48,46,48,45,43,88,-,71,15,-,5,30.21,-,30.15,-,0.00,-,201705
4,55,52,50,48,45,43,94,-,63,16,-,7,30.24,-,30.15,-,0.00,-,201705
5,59,54,48,45,42,36,82,-,42,25,-,8,30.24,-,30.01,-,0.00,-,201705
6,59,54,50,46,46,45,87,-,59,17,-,7,30.01,-,29.89,-,0.00,-,201705
7,62,55,48,46,44,43,87,-,48,12,-,4,30.24,-,30.01,-,0.00,-,201705
8,53,50,46,43,41,37,82,-,66,14,-,5,30.36,-,30.24,-,0.00,-,201705
9,55,50,44,43,38,36,81,-,47,14,-,1,30.36,-,30.01,-,0.00,-,201705
10,60,53,46,45,41,37,82,-,48,17,-,4,29.98,-,29.59,-,0.00,-,201705
11,66,56,46,52,46,43,93,-,43,17,-,6,29.59,-,29.36,-,0.00,-,201705
12,66,60,55,55,52,48,94,-,56,16,-,4,29.59,-,29.36,-,0.00,-,201705
13,62,58,55,52,49,46,88,-,55,15,-,7,29.77,-,29.59,-,0.00,-,201705
14,68,62,55,48,44,39,72,-,35,22,-,2,30.27,-,30.04,-,0.00,-,201705
15,66,60,53,57,51,43,88,-,60,17,-,4,30.27,-,30.24,-,0.00,-,201705
16,75,68,62,59,57,54,88,-,50,20,-,4,30.24,-,30.21,-,0.00,-,201705
17,66,62,55,61,59,54,100,-,83,12,-,1,30.21,-,29.89,-,0.00,-,201705
18,64,58,51,54,48,43,94,-,48,12,-,2,29.92,-,29.83,-,0.00,-,201705
19,60,56,51,50,46,41,94,-,52,15,-,4,29.95,-,29.83,-,0.00,-,201705
20,60,54,48,48,45,41,87,-,51,17,-,6,30.21,-,29.95,-,0.00,-,201705
21,68,59,50,50,47,43,94,-,40,13,-,5,30.27,-,30.15,-,0.00,-,201705
22,75,64,53,52,49,45,94,-,34,14,-,5,30.12,-,29.95,-,0.00,-,201705
23,69,63,57,57,53,50,77,-,56,13,-,6,30.24,-,29.98,-,0.00,-,201705
24,78,68,59,57,55,52,88,-,42,9,-,2,30.3,-,30.24,-,0.00,-,201705
25,75,68,60,57,55,45,88,-,43,21,-,1,30.27,-,30.18,-,0.00,-,201705
26,78,66,55,57,55,52,94,-,44,23,-,7,30.18,-,29.95,-,0.00,-,201705
27,75,68,60,63,56,52,88,-,56,22,-,5,30.04,-,29.89,-,0.00,-,201705
28,75,66,57,61,54,48,88,-,38,10,-,2,30.09,-,29.98,-,0.00,-,201705
29,73,66,59,63,60,55,94,-,65,16,-,4,29.98,-,29.86,-,0.00,-,201705
30,68,64,60,61,54,50,88,-,52,18,-,8,30.12,-,29.89,-,0.00,-,201705
31,73,66,59,59,55,52,88,-,50,13,-,2,30.21,-,30.12,-,0.00,-,201705
1,77,67,57,55,52,50,88,-,39,14,-,2,30.18,-,30.06,-,0.00,-,201706
2,77,68,60,63,58,52,88,-,50,22,-,1,30.06,-,29.95,-,0.00,-,201706
3,69,64,60,61,51,41,88,-,37,16,-,1,29.98,-,29.92,-,0.00,-,201706
4,66,60,53,52,47,43,82,-,45,17,-,9,30.04,-,29.98,-,0.00,-,201706
5,66,60,55,54,50,48,88,-,52,22,-,7,29.95,-,29.39,-,0.00,-,201706
6,62,56,51,55,48,43,94,-,48,34,-,12,29.65,-,29.15,-,0.00,-,201706
7,68,60,53,52,46,43,82,-,43,28,-,12,29.95,-,29.65,-,0.00,-,201706
8,66,62,57,57,53,50,88,-,59,21,-,6,29.92,-,29.74,-,0.00,-,201706
9,69,63,57,57,52,48,88,-,49,21,-,8,30.01,-,29.74,-,0.00,-,201706
10,73,66,59,57,53,48,82,-,43,20,-,6,30.04,-,30.01,-,0.00,-,201706
11,73,68,60,59,53,45,88,-,41,23,-,7,30.01,-,29.89,-,0.00,-,201706
12,68,62,55,50,49,46,77,-,49,21,-,9,30.09,-,29.98,-,0.00,-,201706
13,75,64,53,57,51,48,88,-,44,12,-,2,30.12,-,30.06,-,0.00,-,201706
14,77,68,59,57,53,50,77,-,41,20,-,4,30.09,-,29.95,-,0.00,-,201706
15,77,70,60,57,52,45,82,-,38,24,-,0,30.09,-,29.89,-,0.00,-,201706
16,75,66,57,59,52,48,77,-,47,17,-,6,30.3,-,30.09,-,0.00,-,201706
17,86,74,62,64,60,57,88,-,42,12,-,4,30.33,-,30.24,-,0.00,-,201706
18,87,78,68,64,61,59,73,-,38,14,-,4,30.27,-,30.15,-,0.00,-,201706
19,86,76,66,64,61,57,88,-,40,14,-,0,30.18,-,30.04,-,0.00,-,201706
20,84,74,64,63,61,59,88,-,42,20,-,4,30.09,-,30.04,-,0.00,-,201706
21,86,74,62,68,63,59,94,-,48,16,-,7,30.09,-,29.86,-,0.00,-,201706
22,77,72,68,64,59,57,73,-,53,23,-,4,29.95,-,29.83,-,0.00,-,201706
23,77,68,59,57,54,50,82,-,44,21,-,10,30.01,-,29.95,-,0.00,-,201706
24,73,68,64,63,59,55,88,-,57,17,-,9,29.98,-,29.86,-,0.00,-,201706
25,73,66,60,59,55,52,83,-,50,23,-,9,29.95,-,29.83,-,0.00,-,201706
26,73,65,57,52,46,43,72,-,33,17,-,2,29.98,-,29.89,-,0.00,-,201706
27,69,64,60,61,56,48,94,-,59,20,-,4,29.89,-,29.59,-,0.00,-,201706
28,62,60,57,59,56,50,100,-,77,12,-,4,29.56,-,29.42,-,0.00,-,201706
29,64,60,55,52,51,50,82,-,63,15,-,6,29.5,-,29.36,-,0.00,-,201706
30,69,64,60,59,54,52,88,-,53,14,-,1,29.83,-,29.5,-,0.00,-,201706
1,71,65,59,59,53,48,88,-,46,15,-,7,30.04,-,29.83,-,0.00,-,201707
2,73,66,60,59,50,46,88,-,38,15,-,4,30.18,-,30.04,-,0.00,-,201707
3,75,68,60,57,54,50,77,-,44,17,-,8,30.15,-,30.09,-,0.00,-,201707
4,75,68,60,57,55,54,82,-,47,12,-,1,30.15,-,30.06,-,0.00,-,201707
5,80,71,62,61,57,54,77,-,42,15,-,2,30.09,-,30.04,-,0.00,-,201707
6,84,75,66,66,61,55,83,-,51,16,-,1,30.06,-,29.86,-,0.00,-,201707
7,84,76,68,66,57,50,83,-,32,16,-,1,30.04,-,29.92,-,0.00,-,201707
8,80,72,64,63,55,46,88,-,30,15,-,4,30.09,-,30.01,-,0.00,-,201707
9,80,72,64,61,57,52,88,-,39,12,-,5,30.04,-,29.8,-,0.00,-,201707
10,78,71,64,59,55,48,78,-,36,16,-,6,29.83,-,29.74,-,0.00,-,201707
11,69,64,59,59,55,52,100,-,56,17,-,5,29.83,-,29.71,-,0.00,-,201707
12,69,64,59,61,54,46,100,-,43,15,-,2,30.21,-,29.65,-,0.00,-,201707
13,71,64,57,52,49,45,77,-,40,13,-,2,30.21,-,30.09,-,0.00,-,201707
14,69,64,60,57,50,45,82,-,43,16,-,2,30.18,-,30.04,-,0.00,-,201707
15,71,66,60,61,56,50,88,-,59,16,-,5,30.18,-,30.12,-,0.00,-,201707
16,77,72,66,66,63,59,88,-,61,15,-,4,30.21,-,30.15,-,0.00,-,201707
17,78,69,60,63,52,46,78,-,32,14,-,4,30.27,-,30.15,-,0.00,-,201707
18,77,70,62,61,57,52,83,-,44,24,-,7,30.15,-,29.83,-,0.00,-,201707
19,75,70,66,66,63,59,94,-,69,20,-,7,29.83,-,29.65,-,0.00,-,201707
20,69,64,60,63,55,43,94,-,40,21,-,5,29.86,-,29.65,-,0.00,-,201707
21,71,64,57,57,51,48,82,-,46,17,-,6,29.86,-,29.71,-,0.00,-,201707
22,66,62,57,59,55,52,94,-,60,14,-,2,29.83,-,29.68,-,0.00,-,201707
23,66,60,55,57,54,50,94,-,59,18,-,2,29.89,-,29.8,-,0.00,-,201707
24,62,60,57,59,56,54,94,-,72,15,-,5,30.04,-,29.83,-,0.00,-,201707
25,71,65,59,55,54,52,88,-,50,14,-,5,30.04,-,29.92,-,0.00,-,201707
26,71,66,60,63,59,52,94,-,68,21,-,4,29.92,-,29.65,-,0.00,-,201707
27,69,64,59,59,54,52,82,-,53,17,-,8,29.77,-,29.68,-,0.00,-,201707
28,69,64,59,59,55,52,88,-,53,23,-,8,29.8,-,29.71,-,0.00,-,201707
29,69,66,62,61,57,52,94,-,53,17,-,4,29.83,-,29.65,-,0.00,-,201707
30,69,64,60,63,55,50,94,-,49,20,-,5,29.8,-,29.56,-,0.00,-,201707
31,71,65,59,55,52,50,88,-,46,15,-,7,29.92,-,29.8,-,0.00,-,201707
1,73,65,57,55,52,48,88,-,44,17,-,5,30.01,-,29.92,-,0.00,-,201708
2,68,64,60,63,58,52,88,-,60,20,-,6,29.98,-,29.74,-,0.00,-,201708
